image_id,angle,speed
10132,95,1
10133,100,1
10134,85,1
10135,100,1
10136,90,1
10137,80,0
10138,110,0
10139,90,1
10140,90,1
10141,95,1
10142,85,1
10143,70,1
10144,85,1
10145,95,0
10146,70,0
10147,75,1
10148,115,1
10149,95,1
10150,45,1
10151,75,1
10152,100,1
10153,55,1
10154,90,0
10155,75,1
10156,75,1
10157,95,0
10158,70,1
10159,85,0
10160,90,1
10161,85,0
10162,80,1
10163,90,1
10164,85,1
10165,85,1
10166,95,1
10167,80,1
10168,70,1
10169,70,1
10170,85,1
10171,85,1
10172,75,1
10173,70,0
10174,90,0
10175,100,1
10176,85,1
10177,95,1
10178,70,1
10179,85,1
10180,90,1
10181,70,0
10182,80,0
10183,85,1
10184,100,1
10185,75,1
10186,55,0
10187,100,1
10188,75,1
10189,85,0
10190,75,1
10191,95,0
10192,90,1
10193,85,1
10194,70,1
10195,85,1
10196,35,1
10197,90,1
10198,75,0
10199,85,1
10200,90,1
10201,95,1
10202,95,1
10203,75,0
10204,70,1
10205,90,0
10206,95,1
10207,90,1
10208,75,1
10209,105,1
10210,95,1
10211,85,1
10212,95,0
10213,65,1
10214,95,0
10215,95,1
10216,100,1
10217,85,1
10218,75,1
10219,80,1
10220,85,0
10221,75,1
10222,95,0
10223,75,0
10224,75,0
10225,85,0
10226,75,1
10227,70,1
10228,75,0
10229,75,1
10230,100,1
10231,70,1
10232,80,0
10233,95,1
10234,90,1
10235,85,0
10236,85,1
10237,95,0
10238,90,1
10239,90,0
10240,100,0
10241,90,0
10242,90,1
10243,90,1
10244,65,0
10245,40,1
10246,90,1
10247,85,1
10248,45,0
10249,80,1
10250,75,1
10251,85,0
10252,70,1
10253,85,1
10254,85,1
10255,60,1
10256,70,1
10257,75,1
10258,100,1
10259,100,1
10260,95,1
10261,95,1
10262,75,0
10263,60,1
10264,90,1
10265,90,1
10266,65,1
10267,70,1
10268,75,1
10269,80,0
10270,90,1
10271,80,1
10272,85,1
10273,95,1
10274,80,1
10275,60,1
10276,80,0
10277,70,1
10278,105,1
10279,80,1
10280,70,1
10281,85,0
10282,70,1
10283,85,0
10284,100,1
10285,85,0
10286,90,1
10287,100,1
10288,70,1
10289,70,1
10290,75,0
10291,85,1
10292,75,1
10293,100,0
10294,100,0
10295,70,1
10296,90,1
10297,90,0
10298,60,1
10299,80,1
10300,85,1
10301,35,0
10302,80,1
10303,95,1
10304,95,1
10305,80,1
10306,85,0
10307,85,0
10308,85,0
10309,70,1
10310,80,0
10311,70,1
10312,85,1
10313,95,1
10314,100,1
10315,90,1
10316,85,1
10317,75,1
10318,80,1
10319,75,1
10320,90,1
10321,75,1
10322,105,1
10323,95,1
10324,90,0
10325,75,1
10326,95,0
10327,75,1
10328,105,1
10329,70,1
10330,80,1
10331,90,1
10332,75,0
10333,100,1
10334,90,1
10335,75,1
10336,95,1
10337,75,1
10338,90,1
10339,80,1
10340,105,0
10341,90,1
10342,80,1
10343,95,0
10344,95,1
10345,80,0
10346,90,1
10347,85,1
10348,80,1
10349,75,1
10350,75,0
10351,65,1
10352,90,1
10353,95,0
10354,80,0
10355,90,1
10356,65,1
10357,105,1
10358,75,1
10359,90,1
10360,85,1
10361,85,0
10362,95,0
10363,95,1
10364,85,1
10365,85,1
10366,80,1
10367,70,1
10368,95,1
10369,105,1
10370,85,1
10371,70,0
10372,85,1
10373,80,0
10374,70,1
10375,85,1
10376,85,1
10377,70,1
10378,70,1
10379,90,1
10380,75,1
10381,80,1
10382,75,0
10383,50,1
10384,90,1
10385,95,0
10386,95,1
10387,80,1
10388,85,0
10389,60,1
10390,70,0
10391,80,0
10392,95,0
10393,70,1
10394,70,1
10395,100,1
10396,95,1
10397,100,1
10398,90,1
10399,70,1
10400,85,1
10401,80,1
10402,80,1
10403,70,1
10404,85,1
10405,70,1
10406,70,1
10407,95,0
10408,100,1
10409,65,1
10410,75,1
10411,95,1
10412,100,1
10413,95,1
10414,95,1
10415,80,1
10416,95,1
10417,90,1
10418,95,1
10419,85,1
10420,100,1
10421,75,1
10422,95,1
10423,90,1
10424,75,1
10425,95,1
10426,70,1
10427,75,1
10428,90,1
10429,55,0
10430,85,1
10431,90,1
10432,85,1
10433,100,1
10434,90,1
10435,80,1
10436,95,1
10437,70,1
10438,90,0
10439,95,1
10440,85,1
10441,65,1
10442,95,1
10443,70,1
10444,75,0
10445,80,0
10446,85,1
10447,70,0
10448,80,0
10449,100,1
10450,90,0
10451,90,1
10452,65,1
10453,70,1
10454,65,1
10455,100,1
10456,75,1
10457,85,1
10458,80,1
10459,95,0
10460,60,1
10461,85,1
10462,85,0
10463,95,1
10464,75,1
10465,90,1
10466,70,0
10467,60,1
10468,80,1
10469,90,1
10470,95,1
10471,75,0
10472,80,0
10473,75,1
10474,85,0
10475,95,1
10476,110,0
10477,90,1
10478,85,1
10479,90,1
10480,95,1
10481,75,0
10482,95,1
10483,75,1
10484,90,1
10485,95,0
10486,75,1
10487,80,1
10488,80,0
10489,55,1
10490,95,1
10491,35,1
10492,90,1
10493,90,1
10494,80,1
10495,95,1
10496,85,1
10497,70,1
10498,100,1
10499,85,1
10500,75,1
10501,65,1
10502,90,1
10503,75,1
10504,80,1
10505,65,1
10506,85,1
10507,75,1
10508,85,1
10509,85,1
10510,80,1
10511,95,1
10512,70,0
10513,110,1
10514,85,1
10515,80,1
10516,95,1
10517,85,1
10518,85,1
10519,95,1
10520,80,1
10521,80,1
10522,75,0
10523,75,1
10524,75,1
10525,80,1
10526,90,1
10527,45,1
10528,95,1
10529,60,1
10530,80,1
10531,55,1
10532,100,1
10533,95,1
10534,75,0
10535,70,1
10536,75,1
10537,75,0
10538,95,0
10539,95,1
10540,70,0
10541,75,1
10542,85,0
10543,95,1
10544,70,1
10545,95,0
10546,95,1
10547,90,1
10548,35,1
10549,85,1
10550,75,1
10551,80,1
10552,70,0
10553,95,1
10554,85,1
10555,95,1
10556,85,1
10557,90,1
10558,85,0
10559,100,1
10560,60,0
10561,85,1
10562,90,1
10563,75,1
10564,80,1
10565,75,0
10566,95,1
10567,85,0
10568,80,1
10569,75,1
10570,85,1
10571,75,1
10572,90,0
10573,75,1
10574,75,1
10575,85,1
10576,85,0
10577,75,0
10578,45,1
10579,95,0
10580,90,0
10581,90,1
10582,70,1
10583,85,0
10584,75,1
10585,85,1
10586,80,1
10587,95,1
10588,80,0
10589,95,0
10590,85,1
10591,80,1
10592,85,1
10593,90,1
10594,85,1
10595,85,1
10596,75,0
10597,95,1
10598,95,0
10599,70,1
10600,80,1
10601,65,1
10602,75,1
10603,95,1
10604,105,1
10605,75,1
10606,60,1
10607,90,1
10608,95,1
10609,75,1
10610,70,0
10611,70,1
10612,95,1
10613,95,1
10614,70,1
10615,55,1
10616,90,1
10617,75,1
10618,80,1
10619,95,1
10620,95,0
10621,90,1
10622,80,1
10623,85,1
10624,55,0
10625,70,0
10626,65,1
10627,105,1
10628,90,0
10629,95,1
10630,60,0
10631,85,1
10632,45,1
10633,90,1
10634,90,1
10635,85,1
10636,80,1
10637,100,0
10638,95,1
10639,75,1
10640,65,0
10641,80,1
10642,100,1
10643,70,1
10644,70,1
10645,95,0
10646,75,0
10647,80,0
10648,100,1
10649,90,0
10650,90,1
10651,60,0
10652,65,1
10653,90,0
10654,75,0
10655,80,0
10656,75,1
10657,95,0
10658,100,1
10659,65,1
10660,90,1
10661,95,1
10662,90,1
10663,75,0
10664,90,1
10665,100,1
10666,95,1
10667,95,0
10668,75,1
10669,90,1
10670,80,1
10671,85,1
10672,85,1
10673,50,0
10674,95,1
10675,85,0
10676,90,1
10677,85,1
10678,100,1
10679,85,1
10680,65,1
10681,75,1
10682,95,0
10683,75,1
10684,80,1
10685,80,1
10686,80,1
10687,90,1
10688,95,1
10689,85,0
10690,95,0
10691,90,1
10692,95,1
10693,85,1
10694,75,1
10695,85,1
10696,75,0
10697,75,1
10698,95,1
10699,70,1
10700,85,1
10701,85,1
10702,85,1
10703,90,0
10704,100,1
10705,85,1
10706,105,1
10707,75,0
10708,75,1
10709,80,1
10710,95,1
10711,95,1
10712,90,1
10713,105,0
10714,70,0
10715,85,1
10716,70,1
10717,85,0
10718,90,1
10719,90,1
10720,75,1
10721,90,1
10722,90,0
10723,95,0
10724,80,1
10725,95,1
10726,70,0
10727,80,1
10728,95,1
10729,75,1
10730,75,1
10731,100,1
10732,95,1
10733,90,0
10734,75,1
10735,90,1
10736,75,1
10737,85,1
10738,85,0
10739,75,1
10740,90,1
10741,80,1
10742,85,1
10743,95,1
10744,80,1
10745,70,1
10746,80,0
10747,95,1
10748,90,0
10749,90,1
10750,100,1
10751,95,0
10752,95,1
10753,85,1
10754,75,1
10755,70,1
10756,80,0
10757,85,0
10758,90,1
10759,85,0
10760,80,1
10761,65,1
10762,80,1
10763,95,0
10764,105,1
10765,45,1
10766,90,0
10767,85,1
10768,90,1
10769,85,1
10770,85,1
10771,85,1
10772,85,1
10773,95,1
10774,100,1
10775,75,1
10776,90,0
10777,70,1
10778,75,1
10779,75,1
10780,75,1
10781,75,1
10782,75,0
10783,105,1
10784,80,1
10785,60,1
10786,85,1
10787,90,0
10788,100,0
10789,70,1
10790,75,1
10791,80,1
10792,75,1
10793,95,1
10794,80,1
10795,70,0
10796,85,0
10797,100,1
10798,60,0
10799,90,0
10800,90,1
10801,85,1
10802,95,0
10803,85,1
10804,90,1
10805,90,0
10806,90,0
10807,95,1
10808,45,1
10809,85,1
10810,85,1
10811,90,1
10812,90,1
10813,85,1
10814,90,1
10815,85,1
10816,65,1
10817,70,1
10818,100,1
10819,85,1
10820,85,0
10821,85,1
10822,85,1
10823,95,0
10824,95,1
10825,105,1
10826,75,1
10827,75,0
10828,95,1
10829,95,0
10830,90,1
10831,80,1
10832,70,1
10833,100,1
10834,90,1
10835,90,0
10836,100,1
10837,100,1
10838,70,1
10839,95,0
10840,90,1
10841,80,1
10842,75,0
10843,75,0
10844,95,1
10845,95,0
10846,80,1
10847,80,1
10848,100,1
10849,75,1
10850,80,1
10851,75,1
10852,95,0
10853,95,1
10854,60,1
10855,100,1
10856,80,1
10857,60,1
10858,90,0
10859,80,1
10860,40,0
10861,75,0
10862,70,1
10863,70,1
10864,95,1
10865,85,1
10866,90,0
10867,80,1
10868,100,1
10869,95,1
10870,85,1
10871,75,1
10872,75,1
10873,95,1
10874,95,1
10875,75,0
10876,50,1
10877,85,1
10878,90,1
10879,100,1
10880,80,1
10881,75,1
10882,100,1
10883,95,1
10884,100,1
10885,85,1
10886,95,0
10887,85,1
10888,70,1
10889,100,1
10890,90,0
10891,100,0
10892,70,0
10893,95,1
10894,95,1
10895,95,1
10896,55,1
10897,95,0
10898,85,1
10899,95,0
10900,75,1
10901,80,1
10902,75,1
10903,35,1
10904,85,1
10905,70,0
10906,95,1
10907,85,1
10908,75,1
10909,75,1
10910,70,1
10911,95,1
10912,80,1
10913,85,1
10914,105,1
10915,80,1
10916,95,1
10917,65,1
10918,80,1
10919,85,1
10920,85,1
10921,75,0
10922,85,0
10923,75,1
10924,100,1
10925,75,1
10926,70,1
10927,100,1
10928,85,0
10929,70,0
10930,85,0
10931,95,1
10932,75,1
10933,95,1
10934,80,1
10935,75,1
10936,70,0
10937,95,1
10938,90,0
10939,85,0
10940,100,1
10941,85,1
10942,70,1
10943,100,0
10944,70,1
10945,70,1
10946,60,1
10947,65,0
10948,90,1
10949,90,1
10950,80,0
10951,75,0
10952,75,0
10953,80,1
10954,85,0
10955,75,0
10956,80,1
10957,85,1
10958,80,1
10959,95,1
10960,100,0
10961,70,1
10962,45,1
10963,100,1
10964,90,1
10965,100,1
10966,75,1
10967,95,1
10968,100,1
10969,85,1
10970,70,1
10971,70,1
10972,80,0
10973,100,1
10974,90,1
10975,80,1
10976,95,1
10977,65,1
10978,70,1
10979,70,1
10980,100,1
10981,85,1
10982,75,0
10983,65,1
10984,90,1
10985,75,1
10986,95,1
10987,90,1
10988,95,1
10989,75,0
10990,70,0
10991,70,0
10992,70,1
10993,100,1
10994,85,1
10995,70,1
10996,90,1
10997,75,1
10998,85,1
10999,100,1
11000,75,0
11001,90,1
11002,80,0
11003,65,0
11004,65,1
11005,90,1
11006,90,0
11007,100,1
11008,90,1
11009,95,1
11010,105,1
11011,70,0
11012,90,1
11013,80,0
11014,80,0
11015,75,1
11016,70,1
11017,85,1
11018,95,1
11019,85,0
11020,75,1
11021,85,1
11022,105,1
11023,85,1
11024,80,1
11025,80,1
11026,90,1
11027,90,0
11028,90,0
11029,75,1
11030,85,0
11031,85,1
11032,70,1
11033,90,0
11034,80,1
11035,100,1
11036,80,1
11037,80,0
11038,85,0
11039,85,1
11040,85,1
11041,90,1
11042,85,1
11043,75,0
11044,85,0
11045,85,1
11046,80,1
11047,75,1
11048,100,0
11049,80,1
11050,90,1
11051,75,0
11052,95,1
11053,75,1
11054,95,0
11055,75,1
11056,80,1
11057,95,0
11058,100,1
11059,85,1
11060,75,1
11061,90,1
11062,80,1
11063,100,1
11064,85,1
11065,85,1
11066,85,1
11067,70,1
11068,95,1
11069,85,1
11070,80,1
11071,75,1
11072,75,0
11073,75,1
11074,80,1
11075,85,1
11076,100,1
11077,100,0
11078,100,1
11079,70,1
11080,100,1
11081,85,1
11082,70,1
11083,90,1
11084,80,1
11085,95,0
11086,90,1
11087,80,1
11088,60,1
11089,95,1
11090,75,1
11091,70,1
11092,75,1
11093,75,1
11094,95,1
11095,90,1
11096,105,1
11097,80,1
11098,60,1
11099,100,1
11100,100,1
11101,90,1
11102,85,0
11103,80,1
11104,70,0
11105,75,0
11106,80,1
11107,50,1
11108,75,0
11109,80,1
11110,85,1
11111,60,0
11112,100,1
11113,75,1
11114,100,1
11115,90,0
11116,90,1
11117,80,1
11118,85,1
11119,75,1
11120,75,1
11121,95,1
11122,85,0
11123,90,1
11124,70,1
11125,75,1
11126,80,1
11127,75,0
11128,90,1
11129,55,0
11130,85,1
11131,70,1
11132,80,1
11133,110,1
11134,85,1
11135,80,1
11136,75,1
11137,80,1
11138,45,1
11139,85,1
11140,90,1
11141,95,1
11142,90,1
11143,95,1
11144,75,1
11145,90,1
11146,65,0
11147,75,1
11148,75,1
11149,100,1
11150,70,1
11151,110,1
11152,85,1
11153,90,1
11154,75,1
11155,75,1
11156,95,0
11157,80,1
11158,100,1
11159,105,1
11160,75,1
11161,95,1
11162,65,1
11163,70,1
11164,75,1
11165,70,1
11166,65,1
11167,70,1
11168,75,0
11169,85,1
11170,95,1
11171,90,1
11172,90,1
11173,75,1
11174,75,1
11175,60,1
11176,100,1
11177,95,0
11178,95,0
11179,85,1
11180,80,1
11181,95,1
11182,70,1
11183,70,1
11184,85,1
11185,90,1
11186,90,0
11187,75,1
11188,90,1
11189,100,0
11190,60,0
11191,65,0
11192,90,1
11193,45,1
11194,75,1
11195,75,1
11196,100,1
11197,80,1
11198,90,1
11199,75,1
11200,75,0
11201,45,1
11202,90,1
11203,85,1
11204,45,1
11205,75,0
11206,70,1
11207,100,1
11208,75,1
11209,105,1
11210,85,0
11211,60,1
11212,85,0
11213,65,1
11214,75,1
11215,85,0
11216,75,1
11217,85,0
11218,70,1
11219,100,1
11220,90,1
11221,90,1
11222,95,0
11223,75,1
11224,90,1
11225,90,1
11226,80,1
11227,75,1
11228,105,1
11229,80,1
11230,95,1
11231,70,1
11232,50,1
11233,100,0
11234,95,1
11235,65,0
11236,70,1
11237,70,1
11238,95,0
11239,70,0
11240,75,1
11241,90,1
11242,85,1
11243,100,1
11244,55,0
11245,75,0
11246,100,1
11247,95,0
11248,80,1
11249,65,1
11250,85,1
11251,100,1
11252,70,1
11253,90,1
11254,95,1
11255,75,1
11256,85,1
11257,85,1
11258,75,1
11259,85,1
11260,80,1
11261,65,1
11262,105,1
11263,80,1
11264,85,1
11265,90,1
11266,80,1
11267,95,1
11268,100,1
11269,90,1
11270,50,0
11271,100,1
11272,80,1
11273,90,0
11274,75,0
11275,70,1
11276,70,0
11277,90,0
11278,85,1
11279,95,0
11280,100,1
11281,90,1
11282,70,1
11283,100,1
11284,85,1
11285,70,1
11286,90,1
11287,70,1
11288,65,1
11289,90,1
11290,70,1
11291,85,0
11292,70,1
11293,75,1
11294,75,1
11295,90,0
11296,70,0
11297,100,1
11298,85,1
11299,75,1
11300,90,1
11301,60,0
11302,75,1
11303,70,1
11304,85,1
11305,95,0
11306,75,1
11307,70,1
11308,95,1
11309,70,1
11310,75,1
11311,95,0
11312,100,1
11313,70,1
11314,75,1
11315,80,1
11316,80,0
11317,105,0
11318,85,1
11319,95,1
11320,95,0
11321,95,1
11322,75,1
11323,75,1
11324,95,1
11325,100,0
11326,95,1
11327,80,1
11328,90,0
11329,70,0
11330,65,1
11331,100,1
11332,80,1
11333,50,1
11334,70,1
11335,85,1
11336,90,1
11337,75,0
11338,95,1
11339,95,0
11340,95,1
11341,85,1
11342,105,0
11343,95,1
11344,85,1
11345,85,1
11346,45,1
11347,85,1
11348,90,1
11349,95,1
11350,95,1
11351,85,1
11352,90,0
11353,75,1
11354,70,1
11355,80,1
11356,75,0
11357,95,1
11358,90,1
11359,95,1
11360,85,1
11361,80,0
11362,90,0
11363,95,0
11364,80,0
11365,85,1
11366,95,0
11367,85,1
11368,65,0
11369,80,1
11370,100,1
11371,75,0
11372,100,1
11373,70,1
11374,75,1
11375,95,1
11376,95,1
11377,75,0
11378,100,1
11379,80,1
11380,85,1
11381,85,1
11382,85,1
11383,90,1
11384,100,1
11385,90,1
11386,95,1
11387,55,1
11388,85,1
11389,70,1
11390,50,1
11391,55,1
11392,90,1
11393,95,0
11394,85,1
11395,65,1
11396,90,1
11397,105,0
11398,105,1
11399,90,1
11400,85,1
11401,85,0
11402,70,1
11403,80,1
11404,75,0
11405,90,0
11406,75,1
11407,95,0
11408,95,0
11409,45,1
11410,85,1
11411,95,0
11412,70,1
11413,95,1
11414,80,1
11415,90,1
11416,55,0
11417,75,1
11418,80,1
11419,65,1
11420,75,1
11421,90,0
11422,95,0
11423,85,1
11424,75,0
11425,70,1
11426,45,0
11427,100,1
11428,75,0
11429,90,1
11430,75,0
11431,95,0
11432,105,1
11433,85,1
11434,80,1
11435,80,1
11436,65,1
11437,90,1
11438,75,1
11439,65,0
11440,85,1
11441,115,1
11442,80,1
11443,100,1
11444,75,0
11445,95,1
11446,75,1
11447,70,1
11448,85,1
11449,75,1
11450,80,0
11451,80,1
11452,100,1
11453,95,0
11454,85,1
11455,85,1
11456,80,1
11457,90,1
11458,95,0
11459,90,1
11460,95,0
11461,70,1
11462,100,1
11463,70,1
11464,70,1
11465,70,1
11466,65,0
11467,75,0
11468,85,1
11469,95,1
11470,75,1
11471,60,1
11472,75,1
11473,85,1
11474,75,1
11475,70,1
11476,70,1
11477,90,0
11478,90,1
11479,70,1
11480,70,0
11481,80,0
11482,85,0
11483,95,1
11484,100,1
11485,95,1
11486,80,1
11487,100,1
11488,95,1
11489,80,1
11490,75,1
11491,90,1
11492,65,1
11493,70,1
11494,80,1
11495,75,1
11496,95,1
11497,100,1
11498,75,1
11499,95,0
11500,100,1
11501,85,1
11502,70,1
11503,70,1
11504,75,1
11505,90,1
11506,75,1
11507,85,1
11508,80,0
11509,95,1
11510,75,1
11511,95,1
11512,80,1
11513,100,1
11514,80,1
11515,95,0
11516,90,1
11517,95,1
11518,85,1
11519,105,1
11520,100,1
11521,95,0
11522,95,0
11523,80,1
11524,80,1
11525,85,1
11526,50,1
11527,100,1
11528,80,1
11529,65,1
11530,60,1
11531,95,1
11532,70,1
11533,100,1
11534,80,1
11535,100,1
11536,95,1
11537,65,1
11538,75,1
11539,90,0
11540,95,0
11541,90,0
11542,85,1
11543,100,1
11544,95,0
11545,60,1
11546,75,0
11547,95,0
11548,75,1
11549,80,1
11550,80,1
11551,90,1
11552,90,1
11553,85,1
11554,85,0
11555,75,1
11556,80,1
11557,90,1
11558,80,0
11559,85,1
11560,65,1
11561,85,1
11562,80,1
11563,75,0
11564,85,1
11565,50,1
11566,80,0
11567,85,1
11568,70,1
11569,95,1
11570,70,1
11571,75,1
11572,80,0
11573,90,1
11574,100,1
11575,70,1
11576,75,0
11577,85,0
11578,70,1
11579,80,1
11580,80,1
11581,85,1
11582,70,1
11583,80,0
11584,75,0
11585,100,1
11586,100,1
11587,75,1
11588,100,1
11589,90,1
11590,100,1
11591,75,1
11592,75,0
11593,80,0
11594,95,1
11595,60,1
11596,90,1
11597,95,1
11598,65,1
11599,90,0
11600,70,1
11601,75,1
11602,95,1
11603,90,0
11604,85,1
11605,70,1
11606,70,0
11607,55,0
11608,80,1
11609,85,0
11610,85,0
11611,85,1
11612,95,1
11613,65,1
11614,80,1
11615,70,1
11616,90,1
11617,75,1
11618,75,1
11619,85,1
11620,95,1
11621,100,1
11622,65,0
11623,95,1
11624,75,0
11625,75,1
11626,105,1
11627,45,1
11628,80,1
11629,95,1
11630,75,1
11631,90,1
11632,90,0
11633,95,1
11634,85,1
11635,75,1
11636,75,1
11637,95,1
11638,75,1
11639,95,1
11640,75,1
11641,90,0
11642,60,1
11643,95,1
11644,95,1
11645,75,1
11646,90,1
11647,95,1
11648,85,1
11649,95,0
11650,65,1
11651,95,1
11652,90,1
11653,85,1
11654,85,1
11655,95,1
11656,75,1
11657,80,1
11658,85,1
11659,80,1
11660,105,1
11661,85,0
11662,85,1
11663,100,0
11664,75,0
11665,75,0
11666,80,1
11667,65,1
11668,80,0
11669,100,1
11670,90,1
11671,85,1
11672,100,0
11673,65,1
11674,90,0
11675,65,1
11676,90,1
11677,100,1
11678,90,0
11679,75,1
11680,100,1
11681,90,1
11682,95,1
11683,95,1
11684,75,0
11685,65,1
11686,80,1
11687,80,1
11688,85,1
11689,65,1
11690,90,1
11691,70,1
11692,65,0
11693,100,1
11694,85,0
11695,85,0
11696,90,0
11697,80,1
11698,100,1
11699,85,1
11700,75,0
11701,100,0
11702,90,1
11703,75,0
11704,70,1
11705,85,1
11706,95,1
11707,80,1
11708,60,1
11709,75,1
11710,75,1
11711,100,1
11712,80,0
11713,80,0
11714,70,1
11715,85,0
11716,100,0
11717,90,1
11718,100,1
11719,90,0
11720,90,1
11721,85,0
11722,85,1
11723,100,1
11724,80,1
11725,100,1
11726,90,1
11727,90,1
11728,90,1
11729,110,1
11730,90,1
11731,35,1
11732,75,1
11733,100,0
11734,70,1
11735,75,1
11736,95,1
11737,75,1
11738,95,1
11739,70,1
11740,85,0
11741,65,1
11742,75,1
11743,85,0
11744,90,1
11745,95,1
11746,85,0
11747,110,1
11748,70,0
11749,85,1
11750,85,1
11751,85,0
11752,85,1
11753,90,0
11754,65,1
11755,75,0
11756,100,1
11757,80,1
11758,75,1
11759,95,1
11760,110,1
11761,60,1
11762,75,1
11763,90,0
11764,100,1
11765,85,1
11766,70,1
11767,95,1
11768,100,1
11769,85,1
11770,105,1
11771,50,1
11772,110,1
11773,80,1
11774,85,1
11775,95,0
11776,95,1
11777,100,1
11778,75,1
11779,80,1
11780,85,1
11781,80,1
11782,75,0
11783,90,1
11784,75,1
11785,70,0
11786,90,1
11787,75,1
11788,85,1
11789,95,0
11790,80,1
11791,95,0
11792,90,0
11793,75,0
11794,80,1
11795,100,1
11796,100,1
11797,95,0
11798,95,1
11799,85,1
11800,100,1
11801,100,1
11802,100,1
11803,85,1
11804,75,1
11805,95,0
11806,70,0
11807,75,0
11808,85,1
11809,100,1
11810,90,0
11811,85,1
11812,85,1
11813,80,1
11814,100,1
11815,95,1
11816,70,1
11817,70,0
11818,95,1
11819,65,0
11820,90,0
11821,90,1
11822,70,1
11823,75,1
11824,85,1
11825,105,1
11826,90,0
11827,95,1
11828,75,1
11829,80,1
11830,70,1
11831,75,0
11832,90,1
11833,85,1
11834,65,1
11835,90,1
11836,75,1
11837,70,1
11838,90,0
11839,80,1
11840,70,1
11841,95,1
11842,90,1
11843,90,1
11844,95,0
11845,75,1
11846,100,1
11847,90,0
11848,75,1
11849,90,0
11850,80,0
11851,90,1
11852,95,1
11853,85,0
11854,90,1
11855,95,1
11856,80,1
11857,85,1
11858,95,1
11859,75,1
11860,85,1
11861,100,1
11862,75,1
11863,90,1
11864,65,1
11865,60,1
11866,90,1
11867,90,1
11868,95,1
11869,70,0
11870,85,1
11871,90,1
11872,80,1
11873,95,1
11874,75,1
11875,85,1
11876,85,1
11877,100,1
11878,85,1
11879,75,1
11880,80,1
11881,85,0
11882,85,1
11883,100,1
11884,80,1
11885,95,1
11886,80,1
11887,85,1
11888,95,1
11889,55,1
11890,70,1
11891,85,1
11892,90,1
11893,100,0
11894,50,1
11895,65,1
11896,85,1
11897,100,1
11898,60,0
11899,60,1
11900,90,0
11901,70,0
11902,100,1
11903,85,1
11904,85,1
11905,90,1
11906,65,0
11907,90,0
11908,85,1
11909,85,1
11910,80,1
11911,90,0
11912,65,1
11913,75,1
11914,55,0
11915,85,0
11916,70,1
11917,75,1
11918,85,1
11919,90,1
11920,90,0
11921,95,1
11922,100,1
11923,90,1
11924,85,1
11925,75,1
11926,90,0
11927,105,1
11928,70,0
11929,85,1
11930,65,1
11931,70,1
11932,85,1
11933,75,1
11934,75,1
11935,75,0
11936,60,0
11937,95,1
11938,80,1
11939,90,1
11940,75,1
11941,95,1
11942,75,1
11943,85,1
11944,85,0
11945,85,1
11946,70,1
11947,100,1
11948,65,1
11949,80,1
11950,55,1
11951,80,1
11952,105,1
11953,80,0
11954,95,1
11955,100,1
11956,85,1
11957,95,0
11958,75,0
11959,90,1
11960,40,1
11961,65,1
11962,85,1
11963,100,1
11964,75,1
11965,90,1
11966,95,1
11967,85,1
11968,60,1
11969,95,0
11970,95,0
11971,95,1
11972,50,1
11973,75,1
11974,80,1
11975,95,1
11976,100,1
11977,80,1
11978,80,1
11979,85,1
11980,95,1
11981,80,1
11982,55,0
11983,95,1
11984,110,0
11985,95,1
11986,45,1
11987,90,0
11988,95,0
11989,80,1
11990,50,1
11991,90,0
11992,100,0
11993,80,1
11994,70,1
11995,75,1
11996,80,1
11997,100,1
11998,95,0
11999,90,0
12000,80,1
12001,85,1
12002,90,1
12003,80,0
12004,80,1
12005,75,1
12006,85,1
12007,100,1
12008,70,0
12009,85,1
12010,95,1
12011,60,0
12012,90,1
12013,95,1
12014,90,0
12015,50,1
12016,90,1
12017,90,0
12018,90,1
12019,100,1
12020,85,1
12021,75,1
12022,70,0
12023,95,1
12024,90,1
12025,70,1
12026,95,0
12027,75,1
12028,95,1
12029,75,1
12030,95,1
12031,75,0
12032,100,1
12033,110,1
12034,80,1
12035,100,1
12036,95,0
12037,105,1
12038,65,0
12039,90,1
12040,85,1
12041,65,1
12042,80,0
12043,85,1
12044,85,1
12045,90,1
12046,70,1
12047,65,1
12048,75,0
12049,35,1
12050,75,0
12051,65,1
12052,95,0
12053,85,1
12054,75,0
12055,70,0
12056,100,0
12057,70,1
12058,80,0
12059,90,0
12060,100,1
12061,85,1
12062,75,1
12063,100,1
12064,75,1
12065,95,1
12066,95,1
12067,35,1
12068,95,1
12069,100,1
12070,95,1
12071,70,1
12072,95,0
12073,90,1
12074,70,1
12075,100,1
12076,90,0
12077,90,1
12078,85,1
12079,90,0
12080,95,0
12081,90,1
12082,75,1
12083,60,1
12084,75,1
12085,75,0
12086,100,1
12087,80,0
12088,105,0
12089,85,0
12090,105,1
12091,80,1
12092,100,1
12093,85,1
12094,95,1
12095,90,1
12096,75,1
12097,90,1
12098,95,0
12099,90,1
12100,100,1
12101,70,0
12102,70,1
12103,75,0
12104,75,1
12105,75,1
12106,95,1
12107,70,1
12108,70,1
12109,100,1
12110,80,1
12111,75,1
12112,90,1
12113,85,1
12114,70,1
12115,85,1
12116,95,1
12117,80,1
12118,75,0
12119,80,0
12120,85,1
12121,70,1
12122,100,1
12123,85,1
12124,95,1
12125,90,0
12126,70,1
12127,95,1
12128,70,0
12129,90,1
